العام,الربع,الكيان القانوني,المكتب,باب النشاط,قسم النشاط,حجم المنشأة,عدد المنشآت المسجلة بمشترك واحد أو أكثر
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الزراعة والحراجة وصيد الأسماك,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,5 ~ 9,56
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الزراعة والحراجة وصيد الأسماك,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,10 ~ 19,20
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الزراعة والحراجة وصيد الأسماك,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,20 ~ 39,12
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الزراعة والحراجة وصيد الأسماك,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,40 ~ 59,6
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الزراعة والحراجة وصيد الأسماك,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,60 ~ 79,3
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الزراعة والحراجة وصيد الأسماك,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,80 ~ 99,1
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الزراعة والحراجة وصيد الأسماك,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,100 ~ 199,1
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الزراعة والحراجة وصيد الأسماك,الحراجة وقطع الأخشاب,1 ~ 4,4
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الزراعة والحراجة وصيد الأسماك,الحراجة وقطع الأخشاب,5 ~ 9,2
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الزراعة والحراجة وصيد الأسماك,الحراجة وقطع الأخشاب,20 ~ 39,1
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الزراعة والحراجة وصيد الأسماك,الحراجة وقطع الأخشاب,40 ~ 59,1
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الزراعة والحراجة وصيد الأسماك,صيد الأسماك وتربية المائيات,1 ~ 4,11
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الصناعة التحويلية,إصلاح وتركيب الآلات والمعدات,1 ~ 4,369
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الصناعة التحويلية,إصلاح وتركيب الآلات والمعدات,5 ~ 9,48
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الصناعة التحويلية,إصلاح وتركيب الآلات والمعدات,10 ~ 19,11
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الصناعة التحويلية,إصلاح وتركيب الآلات والمعدات,20 ~ 39,3
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الصناعة التحويلية,إصلاح وتركيب الآلات والمعدات,40 ~ 59,2
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الصناعة التحويلية,إصلاح وتركيب الآلات والمعدات,100 ~ 199,1
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الصناعة التحويلية,الصناعة التحويلية الأخرى,1 ~ 4,23
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الصناعة التحويلية,الصناعة التحويلية الأخرى,5 ~ 9,3
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الصناعة التحويلية,الصناعة التحويلية الأخرى,10 ~ 19,1
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الصناعة التحويلية,الطباعة واستنساخ وسائط الأعلام المسجّلة,1 ~ 4,23
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الصناعة التحويلية,الطباعة واستنساخ وسائط الأعلام المسجّلة,5 ~ 9,4
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الصناعة التحويلية,الطباعة واستنساخ وسائط الأعلام المسجّلة,10 ~ 19,1
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الصناعة التحويلية,صناعة الآلات والمعدات غير المصنفة في موضع أخر,1 ~ 4,23
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الصناعة التحويلية,صناعة الآلات والمعدات غير المصنفة في موضع أخر,5 ~ 9,5
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الصناعة التحويلية,صناعة الآلات والمعدات غير المصنفة في موضع أخر,10 ~ 19,2
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الصناعة التحويلية,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,1 ~ 4,8
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الصناعة التحويلية,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,5 ~ 9,3
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الصناعة التحويلية,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,10 ~ 19,3
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الصناعة التحويلية,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,20 ~ 39,4
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الصناعة التحويلية,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,40 ~ 59,1
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الصناعة التحويلية,صناعة معدات النقل الأخرى,1 ~ 4,2
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الصناعة التحويلية,صنع الأثاث,1 ~ 4,217
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الصناعة التحويلية,صنع الأثاث,5 ~ 9,31
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الصناعة التحويلية,صنع الأثاث,10 ~ 19,7
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الصناعة التحويلية,صنع الأثاث,20 ~ 39,9
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الصناعة التحويلية,صنع الأثاث,40 ~ 59,4
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الصناعة التحويلية,صنع الأثاث,80 ~ 99,2
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الصناعة التحويلية,صنع الأثاث,100 ~ 199,1
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الصناعة التحويلية,صنع الحواسيب والمنتجات الإلكترونية والبصرية,1 ~ 4,6
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الصناعة التحويلية,"صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر",1 ~ 4,249
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الصناعة التحويلية,"صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر",5 ~ 9,27
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الصناعة التحويلية,"صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر",10 ~ 19,5
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الصناعة التحويلية,"صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر",20 ~ 39,6
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الصناعة التحويلية,صنع الفلزات القاعدية,1 ~ 4,54
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الصناعة التحويلية,صنع الفلزات القاعدية,5 ~ 9,8
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الصناعة التحويلية,صنع الفلزات القاعدية,20 ~ 39,6
2024,الربع الأول,منشأة فردية,مكتب منطقة القصيم,الصناعة التحويلية,صنع الفلزات القاعدية,40 ~ 59,1
